,participant,phase,heartbeat_idreference,b_point_samplereference,multiple-conditions_autoregression,multiple-conditions_linear-interpolation,multiple-conditions_none,second-derivative_autoregression,second-derivative_linear-interpolation,second-derivative_none,straight-line_autoregression,straight-line_linear-interpolation,straight-line_none,third-derivative_autoregression,third-derivative_linear-interpolation,third-derivative_none
2048,GDN0013,HoldingBreath,28,12576,12617.0,12617.0,12617.0,12602.0,12602.0,12602.0,12580.0,12580.0,12580.0,12580.0,12580.0,12580.0
2049,GDN0013,HoldingBreath,29,13023,12957.0,12957.0,12957.0,13023.0,13023.0,13023.0,13030.0,13030.0,13030.0,13030.0,13030.0,13030.0
2050,GDN0013,HoldingBreath,30,13432,13396.0,13396.0,13396.0,13450.0,13450.0,13450.0,13456.0,13456.0,13456.0,13459.0,13459.0,13459.0
2051,GDN0013,HoldingBreath,31,13871,13803.0,13803.0,13803.0,13893.0,13893.0,13893.0,13873.0,13873.0,13873.0,13871.0,13871.0,13871.0
2052,GDN0013,HoldingBreath,32,14312,14229.0,14229.0,14229.0,14308.0,14308.0,14308.0,14314.0,14314.0,14314.0,14316.0,14316.0,14316.0
2053,GDN0013,HoldingBreath,33,14724,14653.0,14653.0,14653.0,14747.0,14747.0,14747.0,14727.0,14727.0,14727.0,14725.0,14725.0,14725.0
2054,GDN0013,HoldingBreath,34,15141,15066.0,15066.0,15066.0,15131.0,15131.0,15131.0,15151.0,15151.0,15151.0,15153.0,15153.0,15153.0
2055,GDN0013,HoldingBreath,35,15572,15507.0,15507.0,15507.0,15563.0,15563.0,15563.0,15577.0,15577.0,15577.0,15572.0,15572.0,15572.0
2056,GDN0013,HoldingBreath,36,16002,15940.0,15940.0,15940.0,15995.0,15995.0,15995.0,16006.0,16006.0,16006.0,16005.0,16005.0,16005.0
2057,GDN0013,HoldingBreath,37,16420,16341.0,16341.0,16341.0,16451.0,16451.0,16451.0,16423.0,16423.0,16423.0,16428.0,16428.0,16428.0
2058,GDN0013,HoldingBreath,38,16848,16787.0,16787.0,16787.0,16841.0,16841.0,16841.0,16852.0,16852.0,16852.0,16852.0,16852.0,16852.0
2059,GDN0013,HoldingBreath,39,17281,17268.0,17268.0,17268.0,17352.0,17352.0,17352.0,17330.0,17334.0,17293.0,17328.0,17334.0,17293.0
2060,GDN0013,HoldingBreath,40,17726,17652.0,17652.0,17652.0,17752.0,17752.0,17752.0,17730.0,17730.0,17730.0,17731.0,17731.0,17731.0
2061,GDN0013,HoldingBreath,41,18156,18088.0,18088.0,18088.0,18149.0,18149.0,18149.0,18158.0,18158.0,18158.0,18157.0,18157.0,18157.0
2062,GDN0013,HoldingBreath,43,18987,18927.0,18927.0,18927.0,18985.0,18985.0,18985.0,18997.0,18997.0,18997.0,19001.0,19001.0,19001.0
2063,GDN0013,HoldingBreath,44,19416,19330.0,19330.0,19330.0,19414.0,19414.0,19414.0,19420.0,19420.0,19420.0,19421.0,19421.0,19421.0
2064,GDN0013,HoldingBreath,45,19828,19760.0,19760.0,19760.0,19818.0,19818.0,19818.0,19836.0,19836.0,19836.0,19826.0,19839.0,19826.0
2065,GDN0013,HoldingBreath,49,21521,21472.0,21472.0,21472.0,21541.0,21541.0,21541.0,21529.0,21529.0,21529.0,21547.0,21547.0,21547.0
2066,GDN0013,HoldingBreath,50,21945,21877.0,21875.0,21852.0,21943.0,21943.0,21943.0,21949.0,21949.0,21949.0,21952.0,21952.0,21952.0
2067,GDN0013,HoldingBreath,51,22364,22308.0,22307.0,22293.0,22401.0,22401.0,22401.0,22374.0,22374.0,22374.0,22379.0,22389.0,22379.0
2068,GDN0013,HoldingBreath,52,22796,22734.0,22734.0,22734.0,22810.0,22810.0,22810.0,22815.0,22815.0,22815.0,22820.0,22820.0,22820.0
2069,GDN0013,HoldingBreath,53,23248,23247.0,23247.0,23247.0,23246.0,23246.0,23246.0,23253.0,23253.0,23253.0,23255.0,23255.0,23255.0
2070,GDN0013,HoldingBreath,54,23667,23593.0,23593.0,23593.0,23662.0,23662.0,23662.0,23671.0,23683.0,23671.0,23673.0,23684.0,23646.0
2071,GDN0013,HoldingBreath,55,24104,24039.0,24035.0,24018.0,24134.0,24134.0,24134.0,24109.0,24109.0,24109.0,24112.0,24112.0,24112.0
2072,GDN0013,HoldingBreath,56,24522,24468.0,24468.0,24468.0,24532.0,24532.0,24532.0,24540.0,24540.0,24540.0,24519.0,24533.0,24519.0
2073,GDN0013,HoldingBreath,57,24943,24911.0,24911.0,24911.0,24970.0,24970.0,24970.0,24956.0,24956.0,24956.0,24954.0,24954.0,24954.0
2074,GDN0013,HoldingBreath,58,25350,25296.0,25296.0,25296.0,25374.0,25374.0,25374.0,25360.0,25360.0,25360.0,25357.0,25357.0,25357.0
2075,GDN0013,HoldingBreath,59,25769,25692.0,25692.0,25692.0,25781.0,25781.0,25781.0,25771.0,25771.0,25771.0,25768.0,25768.0,25768.0
2076,GDN0013,HoldingBreath,60,26205,26123.0,26123.0,26123.0,26232.0,26232.0,26232.0,26191.0,26208.0,26191.0,26211.0,26211.0,26211.0
2077,GDN0013,HoldingBreath,61,26633,26551.0,26551.0,26551.0,26628.0,26628.0,26628.0,26637.0,26637.0,26637.0,26638.0,26638.0,26638.0
2078,GDN0013,HoldingBreath,62,27063,26986.0,26986.0,26986.0,27057.0,27057.0,27057.0,27067.0,27067.0,27067.0,27065.0,27065.0,27065.0
2079,GDN0013,HoldingBreath,63,27510,27456.0,27456.0,27456.0,27510.0,27510.0,27510.0,27522.0,27522.0,27522.0,27532.0,27532.0,27532.0
2080,GDN0013,HoldingBreath,64,27959,27958.0,27958.0,27958.0,27975.0,27975.0,27975.0,27963.0,27963.0,27963.0,27961.0,27961.0,27961.0
2081,GDN0013,HoldingBreath,65,28385,28324.0,28324.0,28324.0,28410.0,28410.0,28410.0,28386.0,28400.0,28386.0,28386.0,28396.0,28386.0
2082,GDN0013,HoldingBreath,66,28829,28786.0,28786.0,28786.0,28867.0,28867.0,28867.0,28831.0,28845.0,28831.0,28841.0,28839.0,28829.0
2083,GDN0013,HoldingBreath,67,29285,29204.0,29204.0,29204.0,29285.0,29285.0,29285.0,29290.0,29290.0,29290.0,29292.0,29292.0,29292.0
2084,GDN0013,HoldingBreath,68,29730,29655.0,29655.0,29655.0,29727.0,29727.0,29727.0,29736.0,29736.0,29736.0,29738.0,29738.0,29738.0
2085,GDN0013,Pause,0,317,254.0,254.0,254.0,307.0,307.0,307.0,325.0,325.0,325.0,283.0,283.0,283.0
2086,GDN0013,Pause,1,774,695.0,695.0,695.0,794.0,794.0,794.0,780.0,780.0,780.0,781.0,781.0,781.0
2087,GDN0013,Pause,2,1212,1136.0,1136.0,1136.0,1200.0,1200.0,1200.0,1217.0,1217.0,1217.0,1228.0,1228.0,1228.0
2088,GDN0013,Pause,3,1675,1606.0,1606.0,1606.0,1667.0,1667.0,1667.0,1680.0,1680.0,1680.0,1679.0,1679.0,1679.0
2089,GDN0013,Pause,4,2133,2071.0,2071.0,2071.0,2127.0,2127.0,2127.0,2135.0,2135.0,2135.0,2135.0,2135.0,2135.0
2090,GDN0013,Pause,5,2584,2514.0,2514.0,2514.0,2598.0,2598.0,2598.0,2599.0,2599.0,2588.0,2608.0,2600.0,2582.0
2091,GDN0013,Pause,6,3046,2955.0,2955.0,2955.0,3035.0,3035.0,3035.0,3049.0,3049.0,3049.0,3047.0,3047.0,3047.0
2092,GDN0013,Pause,7,3477,3397.0,3397.0,3397.0,3464.0,3464.0,3464.0,3484.0,3484.0,3484.0,3497.0,3497.0,3497.0
2093,GDN0013,Pause,8,3925,3872.0,3872.0,3872.0,3917.0,3917.0,3917.0,3932.0,3932.0,3932.0,3924.0,3924.0,3924.0
2094,GDN0013,Pause,9,4382,4304.0,4304.0,4304.0,4376.0,4376.0,4376.0,4386.0,4386.0,4386.0,4385.0,4385.0,4385.0
2095,GDN0013,Pause,10,4828,4778.0,4778.0,4778.0,4828.0,4828.0,4828.0,4839.0,4839.0,4839.0,4842.0,4842.0,4842.0
2096,GDN0013,Pause,11,5285,5210.0,5210.0,5210.0,5280.0,5280.0,5280.0,5291.0,5291.0,5291.0,5273.0,5282.0,5241.0
2097,GDN0013,Pause,12,5726,5641.0,5641.0,5641.0,5720.0,5720.0,5720.0,5729.0,5729.0,5729.0,5727.0,5727.0,5727.0
2098,GDN0013,Pause,13,6171,6097.0,6097.0,6097.0,6192.0,6192.0,6192.0,6175.0,6175.0,6175.0,6173.0,6173.0,6173.0
2099,GDN0013,Pause,14,6636,6560.0,6560.0,6560.0,6653.0,6653.0,6653.0,6642.0,6649.0,6642.0,6638.0,6638.0,6638.0
2100,GDN0013,Pause,15,7112,7037.0,7037.0,7037.0,7098.0,7098.0,7098.0,7118.0,7118.0,7118.0,7120.0,7120.0,7120.0
2101,GDN0013,Pause,16,7570,7487.0,7487.0,7487.0,7569.0,7569.0,7569.0,7558.0,7571.0,7558.0,7555.0,7555.0,7555.0
2102,GDN0013,Pause,17,7989,7910.0,7910.0,7910.0,7970.0,7970.0,7970.0,7993.0,7993.0,7993.0,7992.0,7992.0,7992.0
2103,GDN0013,Pause,18,8431,8370.0,8370.0,8370.0,8446.0,8446.0,8446.0,8437.0,8437.0,8437.0,8430.0,8430.0,8430.0
2104,GDN0013,Pause,19,8895,8833.0,8833.0,8833.0,8882.0,8882.0,8882.0,8899.0,8899.0,8899.0,8899.0,8899.0,8899.0
2105,GDN0013,Pause,20,9363,9286.0,9286.0,9286.0,9354.0,9354.0,9354.0,9366.0,9366.0,9366.0,9363.0,9363.0,9363.0
2106,GDN0013,Pause,21,9810,9754.0,9754.0,9754.0,9797.0,9797.0,9797.0,9815.0,9815.0,9815.0,9815.0,9815.0,9815.0
2107,GDN0013,Pause,22,10245,10170.0,10170.0,10170.0,10238.0,10238.0,10238.0,10247.0,10247.0,10247.0,10247.0,10247.0,10247.0
2108,GDN0013,Pause,23,10685,10611.0,10611.0,10611.0,10678.0,10678.0,10678.0,10688.0,10688.0,10688.0,10688.0,10688.0,10688.0
2109,GDN0013,Pause,24,11141,11064.0,11064.0,11064.0,11152.0,11152.0,11152.0,11145.0,11145.0,11145.0,11141.0,11141.0,11141.0
2110,GDN0013,Pause,25,11600,11537.0,11537.0,11537.0,11592.0,11592.0,11592.0,11606.0,11606.0,11606.0,11608.0,11608.0,11608.0
2111,GDN0013,Pause,26,12067,11983.0,11983.0,11983.0,12062.0,12062.0,12062.0,12070.0,12070.0,12070.0,12069.0,12069.0,12069.0
2112,GDN0013,Pause,27,12531,12445.0,12445.0,12445.0,12530.0,12530.0,12530.0,12533.0,12533.0,12533.0,12537.0,12537.0,12537.0
2113,GDN0013,Pause,28,12974,12892.0,12892.0,12892.0,12971.0,12971.0,12971.0,12977.0,12977.0,12977.0,12980.0,12980.0,12980.0
2114,GDN0013,Pause,29,13429,13372.0,13372.0,13372.0,13423.0,13423.0,13423.0,13434.0,13434.0,13434.0,13432.0,13432.0,13432.0
2115,GDN0013,Pause,30,13883,13810.0,13810.0,13810.0,13868.0,13868.0,13868.0,13898.0,13898.0,13898.0,13883.0,13890.0,13848.0
2116,GDN0013,Pause,31,14344,14299.0,14299.0,14299.0,14383.0,14383.0,14383.0,14361.0,14363.0,14353.0,14366.0,14366.0,14366.0
2117,GDN0013,Pause,32,14807,14753.0,14753.0,14753.0,14801.0,14801.0,14801.0,14811.0,14811.0,14811.0,14809.0,14809.0,14809.0
2118,GDN0013,Pause,33,15228,15169.0,15168.0,,15222.0,15222.0,15222.0,15247.0,15247.0,15247.0,15228.0,15242.0,15228.0
2119,GDN0013,Pause,34,15681,15593.0,15593.0,15593.0,15677.0,15677.0,15677.0,15685.0,15685.0,15685.0,15687.0,15687.0,15687.0
2120,GDN0013,Pause,35,16138,16056.0,16056.0,16056.0,16137.0,16137.0,16137.0,16120.0,16120.0,16120.0,16118.0,16118.0,16118.0
2121,GDN0013,Pause,36,16581,16500.0,16500.0,16500.0,16578.0,16578.0,16578.0,16587.0,16587.0,16587.0,16588.0,16588.0,16588.0
2122,GDN0013,Pause,37,17043,16965.0,16965.0,16965.0,17035.0,17035.0,17035.0,17047.0,17047.0,17047.0,17046.0,17046.0,17046.0
2123,GDN0013,Pause,38,17503,17448.0,17448.0,17448.0,17518.0,17518.0,17518.0,17506.0,17506.0,17506.0,17504.0,17504.0,17504.0
2124,GDN0013,Pause,39,17952,17860.0,17860.0,17860.0,17951.0,17951.0,17951.0,17956.0,17956.0,17956.0,17959.0,17959.0,17959.0
2125,GDN0013,Pause,40,18389,18306.0,18306.0,18306.0,18389.0,18389.0,18389.0,18393.0,18393.0,18393.0,18396.0,18396.0,18396.0
2126,GDN0013,Pause,41,18822,18761.0,18761.0,18761.0,18837.0,18837.0,18837.0,18825.0,18825.0,18825.0,18822.0,18822.0,18822.0
2127,GDN0013,Pause,42,19293,19205.0,19205.0,19205.0,19292.0,19292.0,19292.0,19277.0,19277.0,19277.0,19275.0,19275.0,19275.0
2128,GDN0013,Pause,43,19739,19675.0,19675.0,19675.0,19755.0,19755.0,19755.0,19741.0,19741.0,19741.0,19740.0,19740.0,19740.0
2129,GDN0013,Pause,44,20205,20189.0,20189.0,20189.0,20197.0,20197.0,20197.0,20209.0,20209.0,20209.0,20206.0,20206.0,20206.0
2130,GDN0013,Pause,45,20672,20603.0,20603.0,20603.0,20693.0,20693.0,20693.0,20674.0,20674.0,20674.0,20673.0,20673.0,20673.0
2131,GDN0013,Pause,46,21142,21066.0,21066.0,21066.0,21134.0,21134.0,21134.0,21145.0,21145.0,21145.0,21143.0,21143.0,21143.0
2132,GDN0013,Pause,47,21609,21543.0,21543.0,21543.0,21601.0,21601.0,21601.0,21613.0,21613.0,21613.0,21614.0,21614.0,21614.0
2133,GDN0013,Pause,48,22062,22003.0,22003.0,22003.0,22053.0,22053.0,22053.0,22066.0,22066.0,22066.0,22060.0,22060.0,22060.0
2134,GDN0013,Pause,49,22518,22462.0,22462.0,22462.0,22545.0,22545.0,22545.0,22524.0,22524.0,22524.0,22526.0,22526.0,22526.0
2135,GDN0013,Pause,50,22983,22907.0,22907.0,22907.0,23007.0,23007.0,23007.0,22989.0,22989.0,22989.0,22990.0,22990.0,22990.0
2136,GDN0013,Pause,51,23442,23367.0,23367.0,23367.0,23453.0,23466.0,23435.0,23456.0,23460.0,23444.0,23455.0,23462.0,23443.0
2137,GDN0013,Pause,52,23915,23837.0,23837.0,23837.0,23914.0,23914.0,23914.0,23919.0,23919.0,23919.0,23922.0,23922.0,23922.0
2138,GDN0013,Pause,53,24363,24298.0,24298.0,24298.0,24356.0,24356.0,24356.0,24365.0,24365.0,24365.0,24363.0,24363.0,24363.0
2139,GDN0013,Pause,54,24797,24725.0,24725.0,24725.0,24791.0,24791.0,24791.0,24802.0,24802.0,24802.0,24818.0,24818.0,24818.0
2140,GDN0013,Pause,55,25243,25195.0,25195.0,25195.0,25260.0,25260.0,25260.0,25264.0,25264.0,25264.0,25244.0,25244.0,25244.0
2141,GDN0013,Pause,56,25697,25651.0,25651.0,25651.0,25732.0,25732.0,25732.0,25710.0,25714.0,25702.0,25701.0,25701.0,25701.0
2142,GDN0013,Pause,57,26150,26079.0,26120.0,26079.0,26164.0,26164.0,26164.0,26152.0,26152.0,26152.0,26149.0,26149.0,26149.0
2143,GDN0013,Pause,58,26578,26578.0,26578.0,26578.0,26597.0,26603.0,26569.0,26592.0,26592.0,26592.0,26601.0,26601.0,26601.0
2144,GDN0013,Pause,59,27025,26979.0,26994.0,26942.0,27044.0,27044.0,27044.0,27027.0,27027.0,27027.0,27026.0,27026.0,27026.0
2145,GDN0013,Pause,60,27472,27421.0,27421.0,27421.0,27491.0,27491.0,27491.0,27476.0,27476.0,27476.0,27475.0,27475.0,27475.0
2146,GDN0013,Pause,61,27933,27865.0,27910.0,27865.0,27952.0,27952.0,27952.0,27934.0,27934.0,27934.0,27933.0,27933.0,27933.0
2147,GDN0013,Pause,62,28384,28384.0,28384.0,28384.0,28376.0,28376.0,28376.0,28387.0,28387.0,28387.0,28387.0,28387.0,28387.0
2148,GDN0013,Pause,63,28812,28741.0,28741.0,28741.0,28788.0,28788.0,28788.0,28818.0,28818.0,28818.0,28821.0,28821.0,28821.0
2149,GDN0013,TiltDown,0,661,582.0,582.0,582.0,679.0,679.0,679.0,665.0,665.0,665.0,662.0,662.0,662.0
2150,GDN0013,TiltDown,1,1123,1050.0,1050.0,1050.0,1142.0,1142.0,1142.0,1127.0,1127.0,1127.0,1125.0,1125.0,1125.0
2151,GDN0013,TiltDown,2,1590,1518.0,1518.0,1518.0,1609.0,1609.0,1609.0,1594.0,1594.0,1594.0,1591.0,1591.0,1591.0
2152,GDN0013,TiltDown,3,2061,1966.0,1966.0,1966.0,2060.0,2060.0,2060.0,2068.0,2068.0,2068.0,2071.0,2071.0,2071.0
2153,GDN0013,TiltDown,4,2515,2436.0,2436.0,2436.0,2509.0,2509.0,2509.0,2520.0,2520.0,2520.0,2517.0,2517.0,2517.0
2154,GDN0013,TiltDown,5,2948,2869.0,2869.0,2869.0,2942.0,2942.0,2942.0,2953.0,2953.0,2953.0,2949.0,2949.0,2949.0
2155,GDN0013,TiltDown,6,3387,3321.0,3321.0,3321.0,3382.0,3382.0,3382.0,3396.0,3396.0,3396.0,3390.0,3390.0,3390.0
2156,GDN0013,TiltDown,7,3837,3772.0,3772.0,3772.0,3831.0,3831.0,3831.0,3853.0,3853.0,3853.0,3841.0,3851.0,3811.0
2157,GDN0013,TiltDown,8,4299,4239.0,4239.0,4239.0,4311.0,4311.0,4311.0,4318.0,4318.0,4318.0,4322.0,4322.0,4322.0
2158,GDN0013,TiltDown,9,4775,4711.0,4711.0,4711.0,4771.0,4771.0,4771.0,4781.0,4781.0,4781.0,4782.0,4782.0,4782.0
2159,GDN0013,TiltDown,10,5220,5141.0,5141.0,5141.0,5220.0,5220.0,5220.0,5226.0,5226.0,5226.0,5228.0,5228.0,5228.0
2160,GDN0013,TiltDown,11,5657,5595.0,5595.0,5595.0,5650.0,5650.0,5650.0,5666.0,5666.0,5666.0,5675.0,5675.0,5675.0
2161,GDN0013,TiltDown,12,6121,6054.0,6054.0,6054.0,6143.0,6143.0,6143.0,6124.0,6124.0,6124.0,6122.0,6122.0,6122.0
2162,GDN0013,TiltDown,13,6590,6525.0,6525.0,6525.0,6611.0,6611.0,6611.0,6594.0,6594.0,6594.0,6593.0,6593.0,6593.0
2163,GDN0013,TiltDown,14,7048,6996.0,6996.0,6996.0,7068.0,7068.0,7068.0,7052.0,7052.0,7052.0,7050.0,7050.0,7050.0
2164,GDN0013,TiltDown,15,7484,7483.0,7483.0,7483.0,7479.0,7479.0,7479.0,7491.0,7491.0,7491.0,7497.0,7497.0,7497.0
2165,GDN0013,TiltDown,16,7910,7877.0,7841.0,7841.0,7927.0,7927.0,7927.0,7915.0,7915.0,7915.0,7909.0,7909.0,7909.0
2166,GDN0013,TiltDown,17,8372,8327.0,8327.0,8327.0,8400.0,8400.0,8400.0,8386.0,8386.0,8386.0,8368.0,8369.0,8347.0
2167,GDN0013,TiltDown,18,8837,8779.0,8779.0,8779.0,8830.0,8830.0,8830.0,8847.0,8847.0,8847.0,8840.0,8840.0,8840.0
2168,GDN0013,TiltDown,19,9317,9264.0,9264.0,9264.0,9311.0,9311.0,9311.0,9332.0,9332.0,9332.0,9335.0,9335.0,9335.0
2169,GDN0013,TiltDown,20,9771,9691.0,9691.0,9691.0,9762.0,9762.0,9762.0,9774.0,9774.0,9774.0,9771.0,9771.0,9771.0
2170,GDN0013,TiltDown,21,10214,10128.0,10128.0,10128.0,10212.0,10212.0,10212.0,10218.0,10218.0,10218.0,10221.0,10221.0,10221.0
2171,GDN0013,TiltDown,22,10666,10607.0,10607.0,10607.0,10683.0,10683.0,10683.0,10673.0,10673.0,10673.0,10669.0,10669.0,10669.0
2172,GDN0013,TiltDown,23,11153,11081.0,11081.0,11081.0,11146.0,11146.0,11146.0,11157.0,11157.0,11157.0,11160.0,11160.0,11160.0
2173,GDN0013,TiltDown,24,11626,11559.0,11559.0,11559.0,11621.0,11621.0,11621.0,11630.0,11630.0,11630.0,11630.0,11630.0,11630.0
2174,GDN0013,TiltDown,25,12088,12087.0,12087.0,12087.0,12079.0,12079.0,12079.0,12098.0,12098.0,12098.0,12104.0,12104.0,12104.0
2175,GDN0013,TiltDown,26,12544,12508.0,12515.0,12473.0,12559.0,12559.0,12559.0,12547.0,12547.0,12547.0,12544.0,12544.0,12544.0
2176,GDN0013,TiltDown,27,13015,12979.0,12984.0,12957.0,13032.0,13032.0,13032.0,13036.0,13036.0,13036.0,13040.0,13040.0,13040.0
2177,GDN0013,TiltDown,28,13493,13453.0,13453.0,13453.0,13511.0,13511.0,13511.0,13497.0,13497.0,13497.0,13495.0,13495.0,13495.0
2178,GDN0013,TiltDown,29,13986,13932.0,13932.0,13932.0,13979.0,13979.0,13979.0,13990.0,13990.0,13990.0,13988.0,13988.0,13988.0
2179,GDN0013,TiltDown,30,14449,14385.0,14385.0,14385.0,14448.0,14448.0,14448.0,14472.0,14472.0,14472.0,14479.0,14479.0,14479.0
2180,GDN0013,TiltDown,31,14940,14890.0,14890.0,14890.0,14940.0,14940.0,14940.0,14946.0,14946.0,14946.0,14946.0,14946.0,14946.0
2181,GDN0013,TiltDown,32,15395,15342.0,15342.0,15342.0,15387.0,15387.0,15387.0,15397.0,15397.0,15397.0,15395.0,15395.0,15395.0
2182,GDN0013,TiltDown,33,15855,15790.0,15790.0,15790.0,15852.0,15852.0,15852.0,15862.0,15862.0,15862.0,15863.0,15863.0,15863.0
2183,GDN0013,TiltDown,34,16321,16261.0,16261.0,16261.0,16346.0,16346.0,16346.0,16325.0,16325.0,16325.0,16326.0,16326.0,16326.0
2184,GDN0013,TiltDown,35,16777,16722.0,16722.0,16722.0,16790.0,16790.0,16790.0,16795.0,16795.0,16795.0,16798.0,16798.0,16798.0
2185,GDN0013,TiltDown,36,17245,17181.0,17181.0,17181.0,17238.0,17238.0,17238.0,17249.0,17249.0,17249.0,17247.0,17247.0,17247.0
2186,GDN0013,TiltDown,37,17711,17635.0,17635.0,17635.0,17721.0,17721.0,17721.0,17727.0,17727.0,17727.0,17731.0,17731.0,17731.0
2187,GDN0013,TiltDown,38,18159,18076.0,18076.0,18076.0,18156.0,18156.0,18156.0,18164.0,18164.0,18164.0,18166.0,18166.0,18166.0
2188,GDN0013,TiltDown,39,18581,18515.0,18515.0,18515.0,18597.0,18597.0,18597.0,18584.0,18592.0,18584.0,18579.0,18579.0,18579.0
2189,GDN0013,TiltDown,40,19034,18973.0,18973.0,18973.0,19062.0,19062.0,19062.0,19042.0,19048.0,19036.0,19037.0,19037.0,19037.0
2190,GDN0013,TiltDown,41,19501,19411.0,19411.0,19411.0,19501.0,19501.0,19501.0,19507.0,19507.0,19507.0,19508.0,19508.0,19508.0
2191,GDN0013,TiltDown,42,19965,19955.0,19955.0,19955.0,19963.0,19963.0,19963.0,19971.0,19971.0,19971.0,19974.0,19974.0,19974.0
2192,GDN0013,TiltDown,43,20434,20353.0,20353.0,20353.0,20434.0,20434.0,20434.0,20440.0,20440.0,20440.0,20442.0,20442.0,20442.0
2193,GDN0013,TiltDown,44,20873,20799.0,20799.0,20799.0,20867.0,20867.0,20867.0,20878.0,20878.0,20878.0,20881.0,20881.0,20881.0
2194,GDN0013,TiltDown,45,21311,21251.0,21251.0,21251.0,21307.0,21307.0,21307.0,21315.0,21315.0,21315.0,21316.0,21316.0,21316.0
2195,GDN0013,TiltDown,46,21770,21724.0,21724.0,21724.0,21768.0,21768.0,21768.0,21786.0,21786.0,21786.0,21791.0,21791.0,21791.0
2196,GDN0013,TiltDown,47,22255,22210.0,22210.0,22210.0,22276.0,22276.0,22276.0,22259.0,22259.0,22259.0,22258.0,22258.0,22258.0
2197,GDN0013,TiltDown,48,22745,22684.0,22684.0,22684.0,22776.0,22776.0,22776.0,22749.0,22749.0,22749.0,22752.0,22752.0,22752.0
2198,GDN0013,TiltDown,49,23225,23168.0,23168.0,23168.0,23239.0,23239.0,23239.0,23245.0,23245.0,23245.0,23225.0,23225.0,23225.0
2199,GDN0013,TiltDown,50,23725,23669.0,23669.0,23669.0,23762.0,23762.0,23762.0,23730.0,23730.0,23730.0,23737.0,23737.0,23737.0
2200,GDN0013,TiltDown,51,24205,24132.0,24132.0,24132.0,24194.0,24194.0,24194.0,24209.0,24209.0,24209.0,24205.0,24205.0,24205.0
2201,GDN0013,TiltDown,52,24672,24619.0,24619.0,24619.0,24700.0,24700.0,24700.0,24683.0,24683.0,24683.0,24683.0,24683.0,24683.0
2202,GDN0013,TiltDown,53,25137,25082.0,25082.0,25082.0,25169.0,25169.0,25169.0,25154.0,25154.0,25154.0,25155.0,25155.0,25155.0
2203,GDN0013,TiltDown,54,25613,25546.0,25546.0,25546.0,25605.0,25605.0,25605.0,25622.0,25622.0,25622.0,25627.0,25627.0,25627.0
2204,GDN0013,TiltDown,55,26074,26004.0,26004.0,26004.0,26069.0,26069.0,26069.0,26080.0,26080.0,26080.0,26075.0,26075.0,26075.0
2205,GDN0013,TiltDown,56,26545,26495.0,26495.0,26495.0,26557.0,26557.0,26557.0,26549.0,26549.0,26549.0,26545.0,26545.0,26545.0
2206,GDN0013,TiltDown,57,27018,26956.0,26956.0,26956.0,27015.0,27015.0,27015.0,27019.0,27019.0,27019.0,27023.0,27023.0,27023.0
2207,GDN0013,TiltDown,58,27480,27400.0,27400.0,27400.0,27507.0,27507.0,27507.0,27485.0,27485.0,27485.0,27487.0,27487.0,27487.0
2208,GDN0013,TiltDown,59,27934,27871.0,27871.0,27871.0,27980.0,27980.0,27980.0,27936.0,27936.0,27936.0,27933.0,27933.0,27933.0
2209,GDN0013,TiltDown,60,28408,28335.0,28335.0,28335.0,28439.0,28439.0,28439.0,28411.0,28411.0,28411.0,28415.0,28415.0,28415.0
2210,GDN0013,TiltDown,61,28863,28854.0,28854.0,28854.0,28863.0,28863.0,28863.0,28867.0,28867.0,28867.0,28870.0,28870.0,28870.0
2211,GDN0013,TiltDown,62,29294,29223.0,29223.0,29223.0,29314.0,29314.0,29314.0,29299.0,29299.0,29299.0,29321.0,29321.0,29321.0
2212,GDN0013,TiltUp,0,395,376.0,376.0,376.0,389.0,389.0,389.0,399.0,399.0,399.0,400.0,400.0,400.0
2213,GDN0013,TiltUp,1,766,766.0,766.0,766.0,762.0,762.0,762.0,772.0,772.0,772.0,769.0,769.0,769.0
2214,GDN0013,TiltUp,2,1157,1156.0,1168.0,1156.0,1141.0,1141.0,1141.0,1161.0,1161.0,1161.0,1163.0,1163.0,1163.0
2215,GDN0013,TiltUp,3,1553,1552.0,1571.0,1534.0,1547.0,1547.0,1547.0,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0
2216,GDN0013,TiltUp,4,1953,1963.0,1983.0,1952.0,1944.0,1944.0,1944.0,1959.0,1959.0,1959.0,1964.0,1964.0,1964.0
2217,GDN0013,TiltUp,5,2338,2383.0,2383.0,2383.0,2331.0,2331.0,2331.0,2345.0,2345.0,2345.0,2351.0,2354.0,2340.0
2218,GDN0013,TiltUp,6,2734,2734.0,2754.0,2734.0,2730.0,2730.0,2730.0,2738.0,2738.0,2738.0,2740.0,2740.0,2740.0
2219,GDN0013,TiltUp,7,3104,3104.0,3119.0,3104.0,3097.0,3097.0,3097.0,3115.0,3115.0,3115.0,3120.0,3120.0,3120.0
2220,GDN0013,TiltUp,8,3480,3497.0,3500.0,3480.0,3472.0,3472.0,3472.0,3497.0,3497.0,3497.0,3503.0,3503.0,3503.0
2221,GDN0013,TiltUp,9,3862,3861.0,3861.0,3861.0,3856.0,3856.0,3856.0,3868.0,3868.0,3868.0,3876.0,3876.0,3876.0
