,participant,phase,heartbeat_idreference,b_point_samplereference,multiple-conditions_autoregression,multiple-conditions_linear-interpolation,multiple-conditions_none,second-derivative_autoregression,second-derivative_linear-interpolation,second-derivative_none,straight-line_autoregression,straight-line_linear-interpolation,straight-line_none,third-derivative_autoregression,third-derivative_linear-interpolation,third-derivative_none
1644,GDN0011,TiltUp,81,56272.0,56322.0,56336.0,56270.0,56334.0,56334.0,56334.0,56304.0,56304.0,56304.0,56308.0,56308.0,56308.0
1645,GDN0011,TiltUp,82,56928.0,57004.0,57004.0,57004.0,56922.0,56922.0,56922.0,56942.0,56942.0,56942.0,56960.0,56960.0,56960.0
1646,GDN0011,TiltUp,83,57556.0,57578.0,57604.0,57554.0,57542.0,57542.0,57542.0,57562.0,57562.0,57562.0,57558.0,57558.0,57558.0
1647,GDN0011,TiltUp,84,58220.0,58220.0,58220.0,58220.0,58208.0,58208.0,58208.0,58226.0,58226.0,58226.0,58228.0,58228.0,58228.0
1648,GDN0011,TiltUp,85,58908.0,58908.0,58908.0,58908.0,58892.0,58892.0,58892.0,58916.0,58916.0,58916.0,58908.0,58908.0,58908.0
1649,GDN0011,Valsalva,0,764.0,1042.0,1042.0,1042.0,736.0,736.0,736.0,778.0,778.0,778.0,808.0,808.0,808.0
1650,GDN0011,Valsalva,1,1724.0,1886.0,1902.0,1724.0,1706.0,1706.0,1706.0,1748.0,1748.0,1748.0,1770.0,1766.0,1718.0
1651,GDN0011,Valsalva,3,3584.0,3584.0,3584.0,3584.0,3566.0,3566.0,3566.0,3592.0,3592.0,3592.0,3594.0,3594.0,3594.0
1652,GDN0011,Valsalva,4,4428.0,4426.0,4426.0,4426.0,4468.0,4468.0,4468.0,4480.0,4480.0,4480.0,4488.0,4488.0,4488.0
1653,GDN0011,Valsalva,5,5328.0,5250.0,5250.0,5250.0,5312.0,5312.0,5312.0,5330.0,5330.0,5330.0,5332.0,5332.0,5332.0
1654,GDN0011,Valsalva,6,6188.0,6164.0,6164.0,6164.0,6186.0,6186.0,6186.0,6202.0,6202.0,6202.0,6210.0,6210.0,6210.0
1655,GDN0011,Valsalva,7,7018.0,7016.0,7016.0,7016.0,7070.0,7070.0,7070.0,7068.0,7078.0,7036.0,7032.0,7032.0,7032.0
1656,GDN0011,Valsalva,8,7978.0,7976.0,7976.0,7976.0,7968.0,7968.0,7968.0,8002.0,8002.0,8002.0,7982.0,7982.0,7982.0
1657,GDN0011,Valsalva,9,8932.0,8930.0,8930.0,8930.0,8926.0,8926.0,8926.0,8942.0,8942.0,8942.0,8942.0,8942.0,8942.0
1658,GDN0011,Valsalva,10,9888.0,9868.0,9868.0,9868.0,9888.0,9888.0,9888.0,9902.0,9902.0,9902.0,9908.0,9908.0,9908.0
1659,GDN0011,Valsalva,11,10752.0,10752.0,10752.0,10752.0,10748.0,10748.0,10748.0,10792.0,10792.0,10792.0,10762.0,10762.0,10762.0
1660,GDN0011,Valsalva,12,11646.0,11670.0,11670.0,11670.0,11684.0,11684.0,11684.0,11658.0,11658.0,11658.0,11654.0,11654.0,11654.0
1661,GDN0011,Valsalva,13,12514.0,12516.0,12514.0,12448.0,12566.0,12566.0,12566.0,12570.0,12568.0,12548.0,12584.0,12584.0,12584.0
1662,GDN0011,Valsalva,15,14282.0,14276.0,14276.0,14276.0,14278.0,14278.0,14278.0,14292.0,14292.0,14292.0,14296.0,14296.0,14296.0
1663,GDN0011,Valsalva,17,15700.0,15658.0,15658.0,15658.0,15720.0,15720.0,15720.0,15738.0,15738.0,15738.0,15740.0,15740.0,15740.0
1664,GDN0011,Valsalva,18,16374.0,16328.0,16328.0,16328.0,16374.0,16374.0,16374.0,16396.0,16396.0,16396.0,16388.0,16388.0,16388.0
1665,GDN0011,Valsalva,19,17028.0,17002.0,17002.0,17002.0,17026.0,17026.0,17026.0,17056.0,17056.0,17056.0,17044.0,17050.0,16992.0
1666,GDN0011,Valsalva,20,17894.0,17924.0,17924.0,17924.0,17932.0,17932.0,17932.0,17906.0,17906.0,17906.0,17902.0,17902.0,17902.0
1667,GDN0011,Valsalva,21,18798.0,18796.0,18796.0,18796.0,18782.0,18782.0,18782.0,18820.0,18820.0,18820.0,18796.0,18796.0,18796.0
1668,GDN0011,Valsalva,22,19716.0,19644.0,19644.0,19644.0,19712.0,19712.0,19712.0,19680.0,19680.0,19680.0,19726.0,19726.0,19726.0
1669,GDN0011,Valsalva,23,20544.0,20562.0,20562.0,20562.0,20584.0,20584.0,20584.0,20556.0,20556.0,20556.0,20546.0,20546.0,20546.0
1670,GDN0011,Valsalva,24,21536.0,21524.0,21524.0,21524.0,21526.0,21526.0,21526.0,21544.0,21544.0,21544.0,21560.0,21560.0,21560.0
1671,GDN0011,Valsalva,25,22388.0,22388.0,22388.0,22388.0,22380.0,22380.0,22380.0,22396.0,22396.0,22396.0,22396.0,22396.0,22396.0
1672,GDN0011,Valsalva,26,23274.0,23230.0,23244.0,23146.0,23272.0,23272.0,23272.0,23254.0,23252.0,23226.0,23288.0,23288.0,23288.0
1673,GDN0011,Valsalva,27,24232.0,24232.0,24232.0,24232.0,24274.0,24274.0,24274.0,24238.0,24238.0,24238.0,24236.0,24236.0,24236.0
1674,GDN0011,Valsalva,28,25318.0,25254.0,25272.0,,25308.0,25308.0,25308.0,25322.0,25322.0,25322.0,25326.0,25326.0,25326.0
1675,GDN0011,Valsalva,29,26262.0,26262.0,26262.0,26262.0,26248.0,26248.0,26248.0,26276.0,26276.0,26276.0,26262.0,26262.0,26262.0
1676,GDN0011,Valsalva,30,27122.0,27122.0,27122.0,27122.0,27168.0,27168.0,27168.0,27158.0,27156.0,27132.0,27130.0,27130.0,27130.0
1677,GDN0011,Valsalva,31,27946.0,27898.0,27898.0,27898.0,28010.0,28010.0,28010.0,27970.0,27972.0,27960.0,27956.0,27956.0,27956.0
1678,GDN0011,Valsalva,32,28832.0,28766.0,28766.0,28766.0,28874.0,28874.0,28874.0,28842.0,28842.0,28842.0,28842.0,28842.0,28842.0
1679,GDN0011,Valsalva,33,29920.0,29920.0,29920.0,29920.0,29946.0,29986.0,29900.0,29956.0,29956.0,29956.0,29978.0,29978.0,29978.0
1680,GDN0011,Valsalva,34,30948.0,30930.0,30930.0,30930.0,31000.0,31000.0,31000.0,30960.0,30960.0,30960.0,30962.0,30962.0,30962.0
1681,GDN0011,Valsalva,35,31866.0,31838.0,31848.0,,31926.0,31926.0,31926.0,31878.0,31878.0,31878.0,31880.0,31880.0,31880.0
1682,GDN0011,Valsalva,36,32862.0,32860.0,32860.0,32860.0,32856.0,32902.0,32856.0,32872.0,32872.0,32872.0,32874.0,32874.0,32874.0
1683,GDN0011,Valsalva,37,33920.0,33908.0,33908.0,33908.0,33908.0,33908.0,33908.0,33924.0,33924.0,33924.0,33928.0,33928.0,33928.0
1684,GDN0011,Valsalva,38,34952.0,34932.0,34932.0,34932.0,35006.0,35006.0,35006.0,34968.0,34968.0,34968.0,34968.0,34968.0,34968.0
1685,GDN0011,Valsalva,39,35960.0,35958.0,35958.0,35958.0,35996.0,35996.0,35996.0,36008.0,36008.0,36008.0,36014.0,36014.0,36014.0
1686,GDN0011,Valsalva,40,36944.0,36942.0,36942.0,36942.0,36944.0,36944.0,36944.0,36958.0,36958.0,36958.0,36958.0,36958.0,36958.0
1687,GDN0011,Valsalva,41,37864.0,37846.0,37854.0,,37910.0,37910.0,37910.0,37870.0,37870.0,37870.0,37870.0,37870.0,37870.0
1688,GDN0011,Valsalva,42,38818.0,38842.0,38842.0,38842.0,38842.0,38842.0,38842.0,38854.0,38854.0,38854.0,38862.0,38862.0,38862.0
1689,GDN0011,Valsalva,43,39754.0,39746.0,39734.0,,39728.0,39728.0,39728.0,39772.0,39772.0,39772.0,39778.0,39778.0,39778.0
1690,GDN0011,Valsalva,44,40692.0,40750.0,40690.0,40690.0,40678.0,40678.0,40678.0,40728.0,40728.0,40728.0,40752.0,40752.0,40752.0
1691,GDN0011,Valsalva,45,41576.0,41658.0,41658.0,41658.0,41566.0,41566.0,41566.0,41586.0,41586.0,41586.0,41580.0,41580.0,41580.0
1692,GDN0011,Valsalva,46,42338.0,42362.0,42362.0,42362.0,42372.0,42372.0,42372.0,42348.0,42348.0,42348.0,42342.0,42342.0,42342.0
1693,GDN0011,Valsalva,47,43068.0,43100.0,43102.0,43026.0,43066.0,43066.0,43066.0,43102.0,43102.0,43102.0,43116.0,43116.0,43116.0
1694,GDN0011,Valsalva,48,43874.0,43924.0,43912.0,43832.0,43946.0,43946.0,43946.0,43928.0,43918.0,43908.0,43912.0,43912.0,43912.0
1695,GDN0011,Valsalva,49,45034.0,45032.0,45032.0,45032.0,45070.0,45070.0,45070.0,45044.0,45044.0,45044.0,45044.0,45044.0,45044.0
1696,GDN0011,Valsalva,50,46058.0,46080.0,46080.0,46080.0,46082.0,46082.0,46082.0,46102.0,46102.0,46102.0,46116.0,46116.0,46116.0
1697,GDN0011,Valsalva,51,47058.0,47148.0,47148.0,47148.0,47096.0,47096.0,47096.0,47108.0,47108.0,47108.0,47114.0,47114.0,47114.0
1698,GDN0011,Valsalva,52,48198.0,48196.0,48196.0,48196.0,48190.0,48190.0,48190.0,48238.0,48248.0,48216.0,48224.0,48250.0,48158.0
1699,GDN0011,Valsalva,53,49316.0,49298.0,49298.0,49298.0,49316.0,49316.0,49316.0,49332.0,49332.0,49332.0,49332.0,49332.0,49332.0
1700,GDN0011,Valsalva,54,50432.0,50430.0,50430.0,50430.0,50428.0,50428.0,50428.0,50442.0,50442.0,50442.0,50446.0,50446.0,50446.0
1701,GDN0011,Valsalva,55,51386.0,51408.0,51408.0,51408.0,51410.0,51410.0,51410.0,51432.0,51432.0,51432.0,51468.0,51468.0,51468.0
1702,GDN0011,Valsalva,56,52434.0,52434.0,52434.0,52434.0,52422.0,52422.0,52422.0,52450.0,52450.0,52450.0,52438.0,52438.0,52438.0
1703,GDN0011,Valsalva,57,53478.0,53498.0,53498.0,53498.0,53518.0,53518.0,53518.0,53512.0,53508.0,53488.0,53536.0,53536.0,53536.0
1704,GDN0011,Valsalva,58,54538.0,54536.0,54536.0,54536.0,54526.0,54526.0,54526.0,54548.0,54548.0,54548.0,54548.0,54548.0,54548.0
1705,GDN0011,Valsalva,59,55548.0,55632.0,55632.0,55632.0,55588.0,55588.0,55588.0,55556.0,55556.0,55556.0,55556.0,55556.0,55556.0
1706,GDN0011,Valsalva,60,56462.0,56462.0,56462.0,56462.0,56460.0,56460.0,56460.0,56496.0,56496.0,56496.0,56516.0,56516.0,56516.0
1707,GDN0011,Valsalva,61,57410.0,57404.0,57398.0,,57450.0,57450.0,57450.0,57458.0,57458.0,57458.0,57426.0,57432.0,57364.0
1708,GDN0011,Valsalva,62,58394.0,58392.0,58392.0,58392.0,58450.0,58450.0,58450.0,58408.0,58408.0,58408.0,58410.0,58410.0,58410.0
1709,GDN0011,Valsalva,63,59400.0,59388.0,59388.0,59388.0,59458.0,59458.0,59458.0,59410.0,59410.0,59410.0,59408.0,59408.0,59408.0
1710,GDN0012,HoldingBreath,0,1344.0,1304.0,1304.0,1304.0,1336.0,1336.0,1336.0,1354.0,1354.0,1354.0,1358.0,1358.0,1358.0
1711,GDN0012,HoldingBreath,1,2278.0,2280.0,2280.0,2280.0,2270.0,2270.0,2270.0,2314.0,2314.0,2314.0,2316.0,2320.0,2226.0
1712,GDN0012,HoldingBreath,2,3254.0,3256.0,3256.0,3256.0,3250.0,3250.0,3250.0,3280.0,3280.0,3280.0,3290.0,3290.0,3290.0
1713,GDN0012,HoldingBreath,3,4234.0,4234.0,4234.0,4234.0,4224.0,4224.0,4224.0,4242.0,4242.0,4242.0,4242.0,4242.0,4242.0
1714,GDN0012,HoldingBreath,4,5126.0,5156.0,5164.0,5124.0,5202.0,5202.0,5202.0,5166.0,5166.0,5166.0,5212.0,5212.0,5212.0
1715,GDN0012,HoldingBreath,5,6084.0,6082.0,6082.0,6082.0,6074.0,6074.0,6074.0,6090.0,6090.0,6090.0,6090.0,6090.0,6090.0
1716,GDN0012,HoldingBreath,6,7070.0,7070.0,7070.0,7070.0,7128.0,7128.0,7128.0,7076.0,7076.0,7076.0,7078.0,7078.0,7078.0
1717,GDN0012,HoldingBreath,7,8010.0,8000.0,7998.0,7970.0,8070.0,8070.0,8070.0,8022.0,8022.0,8022.0,8026.0,8026.0,8026.0
1718,GDN0012,HoldingBreath,8,8946.0,8914.0,8904.0,8892.0,8944.0,8944.0,8944.0,8968.0,8968.0,8968.0,8978.0,8978.0,8978.0
1719,GDN0012,HoldingBreath,9,9950.0,9912.0,9912.0,9912.0,10006.0,10006.0,10006.0,9958.0,9958.0,9958.0,9964.0,9976.0,9882.0
1720,GDN0012,HoldingBreath,10,10930.0,10904.0,10904.0,10904.0,10928.0,10928.0,10928.0,10938.0,10938.0,10938.0,10944.0,10944.0,10944.0
1721,GDN0012,HoldingBreath,11,11876.0,11874.0,11874.0,11874.0,11926.0,11926.0,11926.0,11882.0,11882.0,11882.0,11884.0,11884.0,11884.0
1722,GDN0012,HoldingBreath,12,12828.0,12826.0,12826.0,12826.0,12894.0,12894.0,12894.0,12836.0,12836.0,12836.0,12834.0,12834.0,12834.0
1723,GDN0012,HoldingBreath,13,13830.0,13828.0,13828.0,13828.0,13818.0,13818.0,13818.0,13834.0,13834.0,13834.0,13834.0,13834.0,13834.0
1724,GDN0012,HoldingBreath,14,14776.0,14774.0,14774.0,14774.0,14842.0,14842.0,14842.0,14784.0,14784.0,14784.0,14784.0,14784.0,14784.0
1725,GDN0012,HoldingBreath,15,15736.0,15714.0,15714.0,15714.0,15786.0,15786.0,15786.0,15748.0,15748.0,15748.0,15750.0,15750.0,15750.0
1726,GDN0012,HoldingBreath,16,16694.0,16694.0,16694.0,16694.0,16780.0,16780.0,16780.0,16714.0,16714.0,16714.0,16712.0,16712.0,16712.0
1727,GDN0012,HoldingBreath,17,17678.0,17676.0,17676.0,17676.0,17740.0,17740.0,17740.0,17684.0,17684.0,17684.0,17682.0,17682.0,17682.0
1728,GDN0012,HoldingBreath,18,18656.0,18648.0,18652.0,18604.0,18656.0,18656.0,18656.0,18678.0,18678.0,18678.0,18676.0,18676.0,18676.0
1729,GDN0012,HoldingBreath,19,19610.0,19610.0,19610.0,19610.0,19678.0,19678.0,19678.0,19620.0,19620.0,19620.0,19624.0,19624.0,19624.0
1730,GDN0012,HoldingBreath,20,20574.0,20574.0,20574.0,20574.0,20630.0,20630.0,20630.0,20590.0,20590.0,20590.0,20590.0,20590.0,20590.0
1731,GDN0012,HoldingBreath,21,21558.0,21558.0,21558.0,21558.0,21550.0,21550.0,21550.0,21568.0,21568.0,21568.0,21568.0,21568.0,21568.0
1732,GDN0012,HoldingBreath,22,22588.0,22588.0,22588.0,22588.0,22640.0,22640.0,22640.0,22602.0,22602.0,22602.0,22604.0,22604.0,22604.0
1733,GDN0012,HoldingBreath,23,23662.0,23644.0,23650.0,23610.0,23662.0,23662.0,23662.0,23678.0,23678.0,23678.0,23682.0,23682.0,23682.0
1734,GDN0012,HoldingBreath,24,24640.0,24640.0,24640.0,24640.0,24632.0,24632.0,24632.0,24666.0,24666.0,24666.0,24690.0,24690.0,24690.0
1735,GDN0012,HoldingBreath,25,25642.0,25644.0,25656.0,25594.0,25720.0,25720.0,25720.0,25678.0,25686.0,25656.0,25698.0,25706.0,25656.0
1736,GDN0012,HoldingBreath,26,26668.0,26640.0,26640.0,26640.0,26662.0,26662.0,26662.0,26674.0,26674.0,26674.0,26688.0,26688.0,26688.0
1737,GDN0012,HoldingBreath,27,27646.0,27628.0,27628.0,27628.0,27644.0,27644.0,27644.0,27660.0,27660.0,27660.0,27664.0,27664.0,27664.0
1738,GDN0012,HoldingBreath,28,28562.0,28562.0,28562.0,28562.0,28596.0,28596.0,28596.0,28570.0,28570.0,28570.0,28566.0,28566.0,28566.0
1739,GDN0012,HoldingBreath,29,29450.0,29430.0,29444.0,29410.0,29450.0,29450.0,29450.0,29474.0,29474.0,29474.0,29490.0,29490.0,29490.0
1740,GDN0012,HoldingBreath,30,30324.0,30322.0,30322.0,30322.0,30322.0,30322.0,30322.0,30338.0,30338.0,30338.0,30356.0,30358.0,30288.0
1741,GDN0012,HoldingBreath,31,31084.0,31084.0,31084.0,31084.0,31070.0,31070.0,31070.0,31114.0,31114.0,31114.0,31122.0,31122.0,31122.0
1742,GDN0012,HoldingBreath,32,31868.0,31866.0,31866.0,31866.0,31862.0,31862.0,31862.0,31878.0,31878.0,31878.0,31876.0,31876.0,31876.0
1743,GDN0012,HoldingBreath,33,32496.0,32560.0,32568.0,32524.0,32548.0,32548.0,32548.0,32584.0,32580.0,32568.0,32562.0,32562.0,32562.0
1744,GDN0012,HoldingBreath,34,33674.0,33660.0,33668.0,33628.0,33738.0,33738.0,33738.0,33682.0,33682.0,33682.0,33668.0,33674.0,33632.0
1745,GDN0012,HoldingBreath,35,34636.0,34632.0,34632.0,34632.0,34688.0,34688.0,34688.0,34648.0,34648.0,34648.0,34650.0,34650.0,34650.0
1746,GDN0012,HoldingBreath,36,35658.0,35658.0,35658.0,35658.0,35648.0,35648.0,35648.0,35672.0,35672.0,35672.0,35670.0,35670.0,35670.0
1747,GDN0012,HoldingBreath,37,36664.0,36662.0,36662.0,36662.0,36656.0,36656.0,36656.0,36672.0,36672.0,36672.0,36676.0,36676.0,36676.0
1748,GDN0012,HoldingBreath,38,37638.0,37614.0,37614.0,37614.0,37626.0,37626.0,37626.0,37636.0,37636.0,37636.0,37646.0,37646.0,37646.0
1749,GDN0012,HoldingBreath,39,38478.0,38476.0,38476.0,38476.0,38534.0,38534.0,38534.0,38486.0,38486.0,38486.0,38490.0,38490.0,38490.0
1750,GDN0012,HoldingBreath,40,39300.0,39294.0,39288.0,39260.0,39368.0,39368.0,39368.0,39314.0,39314.0,39314.0,39316.0,39316.0,39316.0
1751,GDN0012,HoldingBreath,42,40194.0,40166.0,40172.0,,40238.0,40238.0,40238.0,40198.0,40198.0,40198.0,40198.0,40198.0,40198.0
1752,GDN0012,HoldingBreath,43,41120.0,41138.0,41138.0,41138.0,41154.0,41154.0,41154.0,41164.0,41164.0,41164.0,41170.0,41170.0,41170.0
1753,GDN0012,HoldingBreath,44,42106.0,42106.0,42106.0,42106.0,42094.0,42094.0,42094.0,42120.0,42120.0,42120.0,42122.0,42122.0,42122.0
1754,GDN0012,HoldingBreath,45,43036.0,43072.0,43072.0,43072.0,43134.0,43134.0,43134.0,43092.0,43092.0,43092.0,43096.0,43096.0,43096.0
1755,GDN0012,HoldingBreath,46,44008.0,43998.0,43998.0,43998.0,44082.0,44082.0,44082.0,44018.0,44018.0,44018.0,44024.0,44024.0,44024.0
1756,GDN0012,HoldingBreath,47,44836.0,44808.0,44808.0,44808.0,44836.0,44836.0,44836.0,44854.0,44854.0,44854.0,44848.0,44856.0,44794.0
1757,GDN0012,HoldingBreath,48,45644.0,45618.0,45618.0,45618.0,45640.0,45640.0,45640.0,45662.0,45662.0,45662.0,45664.0,45664.0,45664.0
1758,GDN0012,HoldingBreath,49,46496.0,46494.0,46494.0,46494.0,46576.0,46576.0,46576.0,46510.0,46510.0,46510.0,46516.0,46516.0,46516.0
1759,GDN0012,HoldingBreath,50,47422.0,47418.0,47418.0,47418.0,47420.0,47420.0,47420.0,47436.0,47436.0,47436.0,47436.0,47436.0,47436.0
1760,GDN0012,HoldingBreath,51,48316.0,48340.0,48350.0,48314.0,48370.0,48370.0,48370.0,48360.0,48364.0,48330.0,48372.0,48368.0,48328.0
1761,GDN0012,HoldingBreath,52,49192.0,49192.0,49192.0,49192.0,49260.0,49260.0,49260.0,49204.0,49204.0,49204.0,49210.0,49210.0,49210.0
1762,GDN0012,HoldingBreath,53,49962.0,49960.0,49960.0,49960.0,49960.0,49960.0,49960.0,49974.0,49974.0,49974.0,49976.0,49976.0,49976.0
1763,GDN0012,HoldingBreath,54,50726.0,50702.0,50702.0,50702.0,50772.0,50772.0,50772.0,50736.0,50736.0,50736.0,50738.0,50738.0,50738.0
1764,GDN0012,HoldingBreath,55,51462.0,51430.0,51430.0,51430.0,51462.0,51462.0,51462.0,51478.0,51478.0,51478.0,51478.0,51478.0,51478.0
1765,GDN0012,HoldingBreath,56,52212.0,52204.0,52202.0,52172.0,52290.0,52290.0,52290.0,52244.0,52252.0,52232.0,52234.0,52234.0,52234.0
1766,GDN0012,HoldingBreath,57,52994.0,53036.0,53036.0,53036.0,53076.0,53076.0,53076.0,53086.0,53086.0,53086.0,53096.0,53096.0,53096.0
1767,GDN0012,HoldingBreath,58,53936.0,53936.0,53936.0,53936.0,53926.0,53926.0,53926.0,53990.0,53990.0,53990.0,53974.0,53976.0,53936.0
1768,GDN0012,HoldingBreath,59,54880.0,54880.0,54880.0,54880.0,54980.0,54980.0,54980.0,54926.0,54934.0,54892.0,54890.0,54890.0,54890.0
1769,GDN0012,HoldingBreath,60,55828.0,55826.0,55826.0,55826.0,55866.0,55866.0,55866.0,55840.0,55840.0,55840.0,55796.0,55796.0,55796.0
1770,GDN0012,HoldingBreath,61,56690.0,56690.0,56690.0,56690.0,56678.0,56678.0,56678.0,56718.0,56724.0,56702.0,56704.0,56704.0,56704.0
1771,GDN0012,HoldingBreath,62,57546.0,57526.0,57518.0,57496.0,57546.0,57546.0,57546.0,57558.0,57558.0,57558.0,57560.0,57560.0,57560.0
1772,GDN0012,HoldingBreath,63,58376.0,58410.0,58392.0,58374.0,58436.0,58436.0,58436.0,58434.0,58436.0,58414.0,58450.0,58450.0,58450.0
1773,GDN0012,HoldingBreath,64,59284.0,59278.0,59278.0,59278.0,59280.0,59280.0,59280.0,59304.0,59304.0,59304.0,59316.0,59316.0,59316.0
1774,GDN0012,Pause,0,1314.0,1380.0,1380.0,1380.0,1404.0,1404.0,1404.0,1336.0,1336.0,1336.0,1278.0,1278.0,1278.0
1775,GDN0012,Pause,1,2236.0,2236.0,2236.0,2236.0,2296.0,2296.0,2296.0,2242.0,2242.0,2242.0,2244.0,2244.0,2244.0
1776,GDN0012,Pause,2,3134.0,3138.0,3132.0,3092.0,3190.0,3190.0,3190.0,3158.0,3158.0,3158.0,3160.0,3160.0,3160.0
1777,GDN0012,Pause,3,4020.0,4040.0,4040.0,4040.0,4064.0,4064.0,4064.0,4074.0,4074.0,4074.0,4050.0,4066.0,4020.0
1778,GDN0012,Pause,4,4916.0,4916.0,4916.0,4916.0,4912.0,4912.0,4912.0,4928.0,4928.0,4928.0,4930.0,4930.0,4930.0
1779,GDN0012,Pause,5,5772.0,5806.0,5806.0,5806.0,5806.0,5806.0,5806.0,5824.0,5824.0,5824.0,5832.0,5832.0,5832.0
1780,GDN0012,Pause,6,6702.0,6682.0,6682.0,6682.0,6784.0,6784.0,6784.0,6732.0,6732.0,6732.0,6744.0,6744.0,6744.0
1781,GDN0012,Pause,7,7674.0,7674.0,7674.0,7674.0,7664.0,7664.0,7664.0,7690.0,7690.0,7690.0,7700.0,7700.0,7700.0
1782,GDN0012,Pause,8,8608.0,8638.0,8638.0,8638.0,8640.0,8640.0,8640.0,8650.0,8650.0,8650.0,8656.0,8656.0,8656.0
1783,GDN0012,Pause,9,9640.0,9638.0,9638.0,9638.0,9710.0,9710.0,9710.0,9656.0,9656.0,9656.0,9662.0,9662.0,9662.0
1784,GDN0012,Pause,10,10540.0,10538.0,10538.0,10538.0,10538.0,10538.0,10538.0,10558.0,10558.0,10558.0,10552.0,10552.0,10552.0
1785,GDN0012,Pause,11,11422.0,11420.0,11420.0,11420.0,11422.0,11422.0,11422.0,11444.0,11444.0,11444.0,11424.0,11420.0,11382.0
1786,GDN0012,Pause,12,12304.0,12302.0,12302.0,12302.0,12412.0,12412.0,12412.0,12326.0,12326.0,12326.0,12360.0,12360.0,12360.0
1787,GDN0012,Pause,13,13312.0,13310.0,13310.0,13310.0,13306.0,13306.0,13306.0,13326.0,13326.0,13326.0,13326.0,13326.0,13326.0
1788,GDN0012,Pause,14,14242.0,14236.0,14236.0,14236.0,14320.0,14320.0,14320.0,14258.0,14258.0,14258.0,14266.0,14286.0,14206.0
1789,GDN0012,Pause,15,15172.0,15208.0,15208.0,15208.0,15208.0,15208.0,15208.0,15186.0,15186.0,15186.0,15224.0,15224.0,15224.0
1790,GDN0012,Pause,16,16038.0,16036.0,16036.0,16036.0,16094.0,16094.0,16094.0,16050.0,16050.0,16050.0,16052.0,16052.0,16052.0
1791,GDN0012,Pause,17,16860.0,16816.0,16816.0,16816.0,16858.0,16858.0,16858.0,16880.0,16880.0,16880.0,16890.0,16890.0,16890.0
1792,GDN0012,Pause,18,17692.0,17692.0,17692.0,17692.0,17682.0,17682.0,17682.0,17700.0,17700.0,17700.0,17698.0,17698.0,17698.0
1793,GDN0012,Pause,19,18512.0,18510.0,18510.0,18510.0,18510.0,18510.0,18510.0,18526.0,18526.0,18526.0,18530.0,18530.0,18530.0
1794,GDN0012,Pause,20,19328.0,19318.0,19318.0,19318.0,19318.0,19318.0,19318.0,19334.0,19334.0,19334.0,19338.0,19338.0,19338.0
1795,GDN0012,Pause,21,20164.0,20162.0,20162.0,20162.0,20246.0,20246.0,20246.0,20174.0,20174.0,20174.0,20194.0,20192.0,20170.0
1796,GDN0012,Pause,22,21170.0,21170.0,21170.0,21170.0,21258.0,21258.0,21258.0,21180.0,21180.0,21180.0,21182.0,21182.0,21182.0
1797,GDN0012,Pause,23,22158.0,22180.0,22180.0,22180.0,22202.0,22202.0,22202.0,22210.0,22210.0,22210.0,22220.0,22220.0,22220.0
1798,GDN0012,Pause,24,23220.0,23218.0,23218.0,23218.0,23216.0,23216.0,23216.0,23230.0,23230.0,23230.0,23234.0,23234.0,23234.0
1799,GDN0012,Pause,25,24074.0,24100.0,24100.0,24100.0,24118.0,24118.0,24118.0,24088.0,24088.0,24088.0,24136.0,24136.0,24136.0
1800,GDN0012,Pause,26,24960.0,24928.0,24928.0,24928.0,24954.0,24954.0,24954.0,24978.0,24978.0,24978.0,24984.0,24984.0,24984.0
1801,GDN0012,Pause,27,25824.0,25762.0,25762.0,25762.0,25822.0,25822.0,25822.0,25840.0,25840.0,25840.0,25840.0,25840.0,25840.0
1802,GDN0012,Pause,28,26724.0,26696.0,26696.0,26696.0,26724.0,26724.0,26724.0,26742.0,26742.0,26742.0,26744.0,26744.0,26744.0
1803,GDN0012,Pause,29,27722.0,27722.0,27722.0,27722.0,27700.0,27700.0,27700.0,27750.0,27750.0,27750.0,27782.0,27782.0,27782.0
1804,GDN0012,Pause,30,28748.0,28748.0,28748.0,28748.0,28846.0,28846.0,28846.0,28764.0,28764.0,28764.0,28804.0,28812.0,28746.0
1805,GDN0012,Pause,31,29768.0,29766.0,29766.0,29766.0,29754.0,29754.0,29754.0,29780.0,29780.0,29780.0,29798.0,29798.0,29798.0
1806,GDN0012,Pause,32,30648.0,30636.0,30636.0,30636.0,30694.0,30694.0,30694.0,30650.0,30650.0,30650.0,30654.0,30654.0,30654.0
1807,GDN0012,Pause,33,31508.0,31452.0,31452.0,31452.0,31498.0,31498.0,31498.0,31514.0,31514.0,31514.0,31518.0,31518.0,31518.0
1808,GDN0012,Pause,34,32322.0,32322.0,32322.0,32322.0,32316.0,32316.0,32316.0,32330.0,32330.0,32330.0,32332.0,32332.0,32332.0
1809,GDN0012,Pause,35,33148.0,33146.0,33146.0,33146.0,33196.0,33196.0,33196.0,33158.0,33158.0,33158.0,33154.0,33154.0,33154.0
1810,GDN0012,Pause,36,34038.0,34012.0,34012.0,34012.0,34036.0,34036.0,34036.0,34052.0,34052.0,34052.0,34054.0,34054.0,34054.0
1811,GDN0012,Pause,37,35040.0,35034.0,35034.0,35034.0,35034.0,35034.0,35034.0,35052.0,35052.0,35052.0,35052.0,35052.0,35052.0
