participant,condition,phase,heartbeat_id_reference,rater_difference,Agreement
GDN0017,Dummy,HoldingBreath,20,0.0,High Agreement
GDN0017,Dummy,HoldingBreath,21,0.0,High Agreement
GDN0017,Dummy,HoldingBreath,22,0.0,High Agreement
GDN0017,Dummy,HoldingBreath,23,2.0,High Agreement
GDN0017,Dummy,HoldingBreath,24,0.0,High Agreement
GDN0017,Dummy,HoldingBreath,25,0.0,High Agreement
GDN0017,Dummy,HoldingBreath,26,0.0,High Agreement
GDN0017,Dummy,HoldingBreath,27,4.0,High Agreement
GDN0017,Dummy,HoldingBreath,28,6.0,Medium Agreement
GDN0017,Dummy,HoldingBreath,29,2.0,High Agreement
GDN0017,Dummy,HoldingBreath,30,2.0,High Agreement
GDN0017,Dummy,HoldingBreath,31,0.0,High Agreement
GDN0017,Dummy,HoldingBreath,32,2.0,High Agreement
GDN0017,Dummy,HoldingBreath,33,4.0,High Agreement
GDN0017,Dummy,HoldingBreath,34,2.0,High Agreement
GDN0017,Dummy,HoldingBreath,35,0.0,High Agreement
GDN0017,Dummy,HoldingBreath,36,6.0,Medium Agreement
GDN0017,Dummy,HoldingBreath,37,2.0,High Agreement
GDN0017,Dummy,HoldingBreath,38,2.0,High Agreement
GDN0017,Dummy,HoldingBreath,39,0.0,High Agreement
GDN0017,Dummy,HoldingBreath,40,0.0,High Agreement
GDN0017,Dummy,HoldingBreath,41,2.0,High Agreement
GDN0017,Dummy,HoldingBreath,42,4.0,High Agreement
GDN0017,Dummy,HoldingBreath,43,0.0,High Agreement
GDN0017,Dummy,HoldingBreath,44,0.0,High Agreement
GDN0017,Dummy,HoldingBreath,45,0.0,High Agreement
GDN0017,Dummy,HoldingBreath,46,4.0,High Agreement
GDN0017,Dummy,HoldingBreath,47,0.0,High Agreement
GDN0017,Dummy,HoldingBreath,48,0.0,High Agreement
GDN0017,Dummy,HoldingBreath,49,2.0,High Agreement
GDN0017,Dummy,HoldingBreath,50,2.0,High Agreement
GDN0017,Dummy,HoldingBreath,51,0.0,High Agreement
GDN0017,Dummy,HoldingBreath,52,2.0,High Agreement
GDN0017,Dummy,HoldingBreath,53,0.0,High Agreement
GDN0017,Dummy,HoldingBreath,54,2.0,High Agreement
GDN0017,Dummy,HoldingBreath,55,6.0,Medium Agreement
GDN0017,Dummy,HoldingBreath,56,2.0,High Agreement
GDN0017,Dummy,HoldingBreath,57,0.0,High Agreement
GDN0017,Dummy,HoldingBreath,58,6.0,Medium Agreement
GDN0017,Dummy,HoldingBreath,59,0.0,High Agreement
GDN0017,Dummy,HoldingBreath,60,10.0,Medium Agreement
GDN0017,Dummy,HoldingBreath,61,0.0,High Agreement
GDN0017,Dummy,TiltLevel,0,0.0,High Agreement
GDN0017,Dummy,TiltLevel,1,2.0,High Agreement
GDN0017,Dummy,TiltLevel,2,42.0,Low Agreement
GDN0017,Dummy,TiltLevel,3,2.0,High Agreement
GDN0017,Dummy,TiltLevel,4,2.0,High Agreement
GDN0017,Dummy,TiltLevel,5,2.0,High Agreement
GDN0017,Dummy,TiltLevel,6,2.0,High Agreement
GDN0017,Dummy,TiltLevel,7,0.0,High Agreement
GDN0017,Dummy,TiltLevel,8,2.0,High Agreement
GDN0017,Dummy,TiltLevel,9,0.0,High Agreement
GDN0017,Dummy,TiltLevel,10,2.0,High Agreement
GDN0017,Dummy,TiltLevel,11,2.0,High Agreement
GDN0017,Dummy,TiltLevel,12,2.0,High Agreement
GDN0017,Dummy,TiltLevel,13,46.0,Low Agreement
GDN0017,Dummy,TiltLevel,14,0.0,High Agreement
GDN0017,Dummy,TiltLevel,15,2.0,High Agreement
GDN0017,Dummy,TiltLevel,16,2.0,High Agreement
GDN0017,Dummy,TiltLevel,17,0.0,High Agreement
GDN0017,Dummy,TiltLevel,18,2.0,High Agreement
GDN0017,Dummy,TiltLevel,19,0.0,High Agreement
GDN0017,Dummy,TiltLevel,20,2.0,High Agreement
GDN0017,Dummy,TiltLevel,21,2.0,High Agreement
GDN0017,Dummy,TiltLevel,22,0.0,High Agreement
GDN0017,Dummy,TiltLevel,23,2.0,High Agreement
GDN0017,Dummy,TiltLevel,24,0.0,High Agreement
GDN0017,Dummy,TiltLevel,25,0.0,High Agreement
GDN0017,Dummy,TiltLevel,26,6.0,Medium Agreement
GDN0017,Dummy,TiltLevel,27,2.0,High Agreement
GDN0017,Dummy,TiltLevel,28,2.0,High Agreement
GDN0017,Dummy,TiltLevel,29,2.0,High Agreement
GDN0017,Dummy,TiltLevel,30,4.0,High Agreement
GDN0017,Dummy,TiltLevel,31,4.0,High Agreement
GDN0017,Dummy,TiltLevel,32,2.0,High Agreement
GDN0017,Dummy,TiltLevel,33,2.0,High Agreement
GDN0017,Dummy,TiltLevel,34,2.0,High Agreement
GDN0017,Dummy,TiltLevel,35,2.0,High Agreement
GDN0017,Dummy,TiltLevel,36,2.0,High Agreement
GDN0017,Dummy,TiltLevel,37,0.0,High Agreement
GDN0017,Dummy,TiltLevel,38,2.0,High Agreement
GDN0017,Dummy,TiltLevel,39,0.0,High Agreement
GDN0017,Dummy,TiltLevel,40,6.0,Medium Agreement
GDN0017,Dummy,TiltLevel,41,2.0,High Agreement
GDN0017,Dummy,TiltLevel,42,2.0,High Agreement
GDN0017,Dummy,TiltLevel,43,0.0,High Agreement
GDN0017,Dummy,TiltLevel,44,4.0,High Agreement
GDN0017,Dummy,TiltLevel,45,0.0,High Agreement
GDN0017,Dummy,TiltLevel,46,4.0,High Agreement
GDN0017,Dummy,TiltLevel,47,2.0,High Agreement
GDN0017,Dummy,TiltLevel,48,4.0,High Agreement
GDN0017,Dummy,TiltLevel,49,0.0,High Agreement
GDN0017,Dummy,TiltLevel,50,2.0,High Agreement
GDN0017,Dummy,TiltLevel,51,0.0,High Agreement
GDN0017,Dummy,TiltLevel,52,0.0,High Agreement
GDN0017,Dummy,TiltLevel,53,2.0,High Agreement
GDN0017,Dummy,TiltLevel,54,0.0,High Agreement
GDN0017,Dummy,TiltLevel,55,4.0,High Agreement
GDN0017,Dummy,TiltLevel,56,2.0,High Agreement
GDN0017,Dummy,TiltLevel,57,0.0,High Agreement
GDN0017,Dummy,TiltLevel,58,0.0,High Agreement
GDN0017,Dummy,TiltLevel,59,0.0,High Agreement
GDN0017,Dummy,TiltLevel,60,0.0,High Agreement
GDN0017,Dummy,TiltLevel,61,0.0,High Agreement
GDN0017,Dummy,TiltLevel,62,10.0,Medium Agreement
GDN0017,Dummy,TiltUp,0,0.0,High Agreement
GDN0017,Dummy,TiltUp,1,4.0,High Agreement
GDN0017,Dummy,TiltUp,3,0.0,High Agreement
GDN0017,Dummy,TiltUp,4,68.0,Low Agreement
GDN0017,Dummy,TiltUp,5,0.0,High Agreement
GDN0017,Dummy,TiltUp,7,4.0,High Agreement
GDN0017,Dummy,TiltUp,8,4.0,High Agreement
GDN0017,Dummy,TiltUp,9,2.0,High Agreement
GDN0017,Dummy,TiltUp,10,0.0,High Agreement
GDN0017,Dummy,TiltUp,11,0.0,High Agreement
GDN0017,Dummy,TiltUp,12,0.0,High Agreement
GDN0017,Dummy,TiltUp,13,2.0,High Agreement
GDN0017,Dummy,TiltUp,14,4.0,High Agreement
GDN0017,Dummy,TiltUp,15,2.0,High Agreement
GDN0017,Dummy,TiltUp,16,30.0,Low Agreement
GDN0017,Dummy,TiltUp,17,0.0,High Agreement
GDN0017,Dummy,TiltUp,18,2.0,High Agreement
GDN0017,Dummy,TiltUp,21,0.0,High Agreement
GDN0017,Dummy,TiltUp,22,2.0,High Agreement
GDN0017,Dummy,TiltUp,23,2.0,High Agreement
GDN0017,Dummy,TiltUp,24,2.0,High Agreement
GDN0017,Dummy,TiltUp,25,0.0,High Agreement
GDN0017,Dummy,TiltUp,26,2.0,High Agreement
GDN0017,Dummy,TiltUp,27,2.0,High Agreement
GDN0017,Dummy,TiltUp,28,0.0,High Agreement
GDN0017,Dummy,TiltUp,29,2.0,High Agreement
GDN0017,Dummy,TiltUp,30,4.0,High Agreement
GDN0017,Dummy,TiltUp,31,2.0,High Agreement
GDN0017,Dummy,TiltUp,32,0.0,High Agreement
GDN0017,Dummy,TiltUp,33,2.0,High Agreement
GDN0017,Dummy,TiltUp,34,4.0,High Agreement
GDN0017,Dummy,TiltUp,35,42.0,Low Agreement
GDN0017,Dummy,TiltUp,36,4.0,High Agreement
GDN0017,Dummy,TiltUp,37,0.0,High Agreement
GDN0017,Dummy,TiltUp,38,4.0,High Agreement
GDN0017,Dummy,TiltUp,39,32.0,Low Agreement
GDN0017,Dummy,TiltUp,40,0.0,High Agreement
GDN0017,Dummy,TiltUp,41,6.0,Medium Agreement
GDN0017,Dummy,TiltUp,42,4.0,High Agreement
GDN0017,Dummy,TiltUp,43,38.0,Low Agreement
GDN0017,Dummy,TiltUp,44,2.0,High Agreement
GDN0017,Dummy,TiltUp,45,0.0,High Agreement
GDN0017,Dummy,TiltUp,47,32.0,Low Agreement
GDN0017,Dummy,TiltUp,48,2.0,High Agreement
GDN0017,Dummy,TiltUp,49,2.0,High Agreement
GDN0017,Dummy,TiltUp,50,6.0,Medium Agreement
GDN0017,Dummy,TiltUp,51,2.0,High Agreement
GDN0017,Dummy,TiltUp,52,2.0,High Agreement
GDN0017,Dummy,TiltUp,53,30.0,Low Agreement
GDN0017,Dummy,TiltUp,54,2.0,High Agreement
GDN0017,Dummy,TiltUp,55,0.0,High Agreement
GDN0017,Dummy,TiltUp,56,28.0,Low Agreement
GDN0017,Dummy,TiltUp,57,2.0,High Agreement
GDN0017,Dummy,TiltUp,58,0.0,High Agreement
GDN0017,Dummy,TiltUp,59,2.0,High Agreement
GDN0017,Dummy,TiltUp,60,2.0,High Agreement
GDN0017,Dummy,TiltUp,61,8.0,Medium Agreement
GDN0017,Dummy,TiltUp,62,32.0,Low Agreement
GDN0017,Dummy,TiltUp,63,2.0,High Agreement
GDN0017,Dummy,TiltUp,64,2.0,High Agreement
GDN0017,Dummy,TiltUp,65,2.0,High Agreement
GDN0017,Dummy,TiltUp,66,40.0,Low Agreement
GDN0017,Dummy,TiltUp,67,2.0,High Agreement
GDN0017,Dummy,TiltUp,68,0.0,High Agreement
GDN0017,Dummy,TiltUp,70,2.0,High Agreement
GDN0017,Dummy,TiltUp,71,2.0,High Agreement
GDN0017,Dummy,TiltUp,72,36.0,Low Agreement
GDN0017,Dummy,TiltUp,73,2.0,High Agreement
GDN0017,Dummy,TiltUp,74,0.0,High Agreement
GDN0017,Dummy,TiltUp,75,4.0,High Agreement
GDN0017,Dummy,Valsalva,0,2.0,High Agreement
GDN0017,Dummy,Valsalva,1,0.0,High Agreement
GDN0017,Dummy,Valsalva,2,2.0,High Agreement
GDN0017,Dummy,Valsalva,3,0.0,High Agreement
GDN0017,Dummy,Valsalva,4,0.0,High Agreement
GDN0017,Dummy,Valsalva,5,0.0,High Agreement
GDN0017,Dummy,Valsalva,6,2.0,High Agreement
GDN0017,Dummy,Valsalva,7,0.0,High Agreement
GDN0017,Dummy,Valsalva,8,6.0,Medium Agreement
GDN0017,Dummy,Valsalva,9,30.0,Low Agreement
GDN0017,Dummy,Valsalva,10,0.0,High Agreement
GDN0017,Dummy,Valsalva,11,2.0,High Agreement
GDN0017,Dummy,Valsalva,12,0.0,High Agreement
GDN0017,Dummy,Valsalva,13,0.0,High Agreement
GDN0017,Dummy,Valsalva,14,2.0,High Agreement
GDN0017,Dummy,Valsalva,15,2.0,High Agreement
GDN0017,Dummy,Valsalva,16,4.0,High Agreement
GDN0017,Dummy,Valsalva,17,0.0,High Agreement
GDN0017,Dummy,Valsalva,18,0.0,High Agreement
GDN0017,Dummy,Valsalva,19,0.0,High Agreement
GDN0017,Dummy,Valsalva,20,0.0,High Agreement
GDN0017,Dummy,Valsalva,21,2.0,High Agreement
GDN0017,Dummy,Valsalva,22,2.0,High Agreement
GDN0017,Dummy,Valsalva,23,2.0,High Agreement
GDN0017,Dummy,Valsalva,24,0.0,High Agreement
GDN0017,Dummy,Valsalva,25,2.0,High Agreement
GDN0017,Dummy,Valsalva,26,2.0,High Agreement
GDN0017,Dummy,Valsalva,27,0.0,High Agreement
GDN0017,Dummy,Valsalva,28,2.0,High Agreement
GDN0017,Dummy,Valsalva,29,0.0,High Agreement
GDN0017,Dummy,Valsalva,30,0.0,High Agreement
GDN0017,Dummy,Valsalva,31,0.0,High Agreement
GDN0017,Dummy,Valsalva,32,2.0,High Agreement
GDN0017,Dummy,Valsalva,33,2.0,High Agreement
GDN0017,Dummy,Valsalva,34,0.0,High Agreement
GDN0017,Dummy,Valsalva,35,4.0,High Agreement
GDN0017,Dummy,Valsalva,36,0.0,High Agreement
GDN0017,Dummy,Valsalva,37,0.0,High Agreement
GDN0017,Dummy,Valsalva,38,4.0,High Agreement
GDN0017,Dummy,Valsalva,39,0.0,High Agreement
GDN0017,Dummy,Valsalva,40,2.0,High Agreement
GDN0017,Dummy,Valsalva,41,6.0,Medium Agreement
GDN0017,Dummy,Valsalva,42,0.0,High Agreement
GDN0017,Dummy,Valsalva,43,0.0,High Agreement
GDN0017,Dummy,Valsalva,44,2.0,High Agreement
GDN0017,Dummy,Valsalva,45,2.0,High Agreement
GDN0017,Dummy,Valsalva,46,2.0,High Agreement
GDN0017,Dummy,Valsalva,47,0.0,High Agreement
GDN0017,Dummy,Valsalva,48,2.0,High Agreement
GDN0017,Dummy,Valsalva,49,2.0,High Agreement
GDN0017,Dummy,Valsalva,50,0.0,High Agreement
GDN0017,Dummy,Valsalva,51,2.0,High Agreement
GDN0017,Dummy,Valsalva,52,2.0,High Agreement
GDN0017,Dummy,Valsalva,53,2.0,High Agreement
GDN0017,Dummy,Valsalva,54,2.0,High Agreement
GDN0017,Dummy,Valsalva,55,0.0,High Agreement
GDN0017,Dummy,Valsalva,56,4.0,High Agreement
GDN0017,Dummy,Valsalva,57,2.0,High Agreement
GDN0017,Dummy,Valsalva,58,0.0,High Agreement
GDN0017,Dummy,Valsalva,59,2.0,High Agreement
GDN0017,Dummy,Valsalva,60,0.0,High Agreement
GDN0018,Dummy,HoldingBreath,0,4.0,High Agreement
GDN0018,Dummy,HoldingBreath,1,4.0,High Agreement
GDN0018,Dummy,HoldingBreath,2,6.0,Medium Agreement
GDN0018,Dummy,HoldingBreath,3,0.0,High Agreement
GDN0018,Dummy,HoldingBreath,4,2.0,High Agreement
GDN0018,Dummy,HoldingBreath,5,10.0,Medium Agreement
GDN0018,Dummy,HoldingBreath,6,2.0,High Agreement
GDN0018,Dummy,HoldingBreath,7,8.0,Medium Agreement
GDN0018,Dummy,HoldingBreath,8,0.0,High Agreement
GDN0018,Dummy,HoldingBreath,9,6.0,Medium Agreement
GDN0018,Dummy,HoldingBreath,10,2.0,High Agreement
GDN0018,Dummy,HoldingBreath,11,2.0,High Agreement
GDN0018,Dummy,HoldingBreath,12,62.0,Low Agreement
GDN0018,Dummy,HoldingBreath,13,6.0,Medium Agreement
GDN0018,Dummy,HoldingBreath,14,2.0,High Agreement
GDN0018,Dummy,HoldingBreath,15,0.0,High Agreement
GDN0018,Dummy,HoldingBreath,16,2.0,High Agreement
GDN0018,Dummy,HoldingBreath,17,2.0,High Agreement
GDN0018,Dummy,HoldingBreath,18,0.0,High Agreement
GDN0018,Dummy,HoldingBreath,19,2.0,High Agreement
GDN0018,Dummy,HoldingBreath,20,16.0,Low Agreement
GDN0018,Dummy,HoldingBreath,21,34.0,Low Agreement
GDN0018,Dummy,HoldingBreath,22,0.0,High Agreement
GDN0018,Dummy,HoldingBreath,23,0.0,High Agreement
GDN0018,Dummy,HoldingBreath,24,8.0,Medium Agreement
GDN0018,Dummy,HoldingBreath,25,4.0,High Agreement
GDN0018,Dummy,HoldingBreath,26,46.0,Low Agreement
GDN0018,Dummy,HoldingBreath,27,10.0,Medium Agreement
GDN0018,Dummy,HoldingBreath,28,0.0,High Agreement
GDN0018,Dummy,HoldingBreath,29,6.0,Medium Agreement
GDN0018,Dummy,HoldingBreath,30,2.0,High Agreement
GDN0018,Dummy,HoldingBreath,31,0.0,High Agreement
GDN0018,Dummy,HoldingBreath,32,44.0,Low Agreement
GDN0018,Dummy,HoldingBreath,33,2.0,High Agreement
GDN0018,Dummy,HoldingBreath,34,40.0,Low Agreement
GDN0018,Dummy,HoldingBreath,35,2.0,High Agreement
GDN0018,Dummy,HoldingBreath,36,0.0,High Agreement
GDN0018,Dummy,HoldingBreath,37,10.0,Medium Agreement
GDN0018,Dummy,HoldingBreath,39,10.0,Medium Agreement
GDN0018,Dummy,HoldingBreath,40,4.0,High Agreement
GDN0018,Dummy,HoldingBreath,41,4.0,High Agreement
GDN0018,Dummy,HoldingBreath,42,8.0,Medium Agreement
GDN0018,Dummy,HoldingBreath,43,2.0,High Agreement
GDN0018,Dummy,HoldingBreath,44,8.0,Medium Agreement
GDN0018,Dummy,HoldingBreath,45,8.0,Medium Agreement
GDN0018,Dummy,HoldingBreath,46,10.0,Medium Agreement
GDN0018,Dummy,HoldingBreath,47,6.0,Medium Agreement
GDN0018,Dummy,HoldingBreath,48,2.0,High Agreement
GDN0018,Dummy,HoldingBreath,49,2.0,High Agreement
GDN0018,Dummy,HoldingBreath,51,8.0,Medium Agreement
GDN0018,Dummy,HoldingBreath,52,2.0,High Agreement
GDN0018,Dummy,HoldingBreath,53,4.0,High Agreement
GDN0018,Dummy,HoldingBreath,55,20.0,Low Agreement
GDN0018,Dummy,HoldingBreath,56,14.0,Low Agreement
GDN0018,Dummy,HoldingBreath,57,0.0,High Agreement
GDN0018,Dummy,HoldingBreath,58,2.0,High Agreement
GDN0018,Dummy,HoldingBreath,59,52.0,Low Agreement
GDN0018,Dummy,HoldingBreath,61,6.0,Medium Agreement
GDN0018,Dummy,HoldingBreath,62,8.0,Medium Agreement
GDN0018,Dummy,HoldingBreath,63,96.0,Low Agreement
GDN0018,Dummy,HoldingBreath,65,4.0,High Agreement
GDN0018,Dummy,HoldingBreath,66,6.0,Medium Agreement
GDN0018,Dummy,Pause,0,2.0,High Agreement
GDN0018,Dummy,Pause,1,4.0,High Agreement
GDN0018,Dummy,Pause,2,30.0,Low Agreement
GDN0018,Dummy,Pause,3,2.0,High Agreement
GDN0018,Dummy,Pause,4,4.0,High Agreement
GDN0018,Dummy,Pause,5,4.0,High Agreement
GDN0018,Dummy,Pause,6,20.0,Low Agreement
GDN0018,Dummy,Pause,7,0.0,High Agreement
GDN0018,Dummy,Pause,8,2.0,High Agreement
GDN0018,Dummy,Pause,9,2.0,High Agreement
GDN0018,Dummy,Pause,10,0.0,High Agreement
GDN0018,Dummy,Pause,11,18.0,Low Agreement
GDN0018,Dummy,Pause,12,4.0,High Agreement
GDN0018,Dummy,Pause,13,2.0,High Agreement
GDN0018,Dummy,Pause,14,4.0,High Agreement
GDN0018,Dummy,Pause,15,0.0,High Agreement
GDN0018,Dummy,Pause,16,32.0,Low Agreement
GDN0018,Dummy,Pause,17,2.0,High Agreement
GDN0018,Dummy,Pause,18,4.0,High Agreement
GDN0018,Dummy,Pause,19,2.0,High Agreement
GDN0018,Dummy,Pause,20,8.0,Medium Agreement
GDN0018,Dummy,Pause,21,2.0,High Agreement
GDN0018,Dummy,Pause,22,8.0,Medium Agreement
GDN0018,Dummy,Pause,23,8.0,Medium Agreement
GDN0018,Dummy,Pause,24,2.0,High Agreement
GDN0018,Dummy,Pause,25,0.0,High Agreement
GDN0018,Dummy,Pause,26,40.0,Low Agreement
GDN0018,Dummy,Pause,27,2.0,High Agreement
GDN0018,Dummy,Pause,28,0.0,High Agreement
GDN0018,Dummy,Pause,29,54.0,Low Agreement
GDN0018,Dummy,Pause,30,0.0,High Agreement
GDN0018,Dummy,Pause,31,2.0,High Agreement
GDN0018,Dummy,Pause,32,0.0,High Agreement
GDN0018,Dummy,Pause,33,0.0,High Agreement
GDN0018,Dummy,Pause,34,2.0,High Agreement
GDN0018,Dummy,Pause,35,2.0,High Agreement
GDN0018,Dummy,Pause,36,0.0,High Agreement
GDN0018,Dummy,Pause,37,2.0,High Agreement
GDN0018,Dummy,Pause,38,4.0,High Agreement
GDN0018,Dummy,Pause,39,2.0,High Agreement
GDN0018,Dummy,Pause,40,4.0,High Agreement
GDN0018,Dummy,Pause,41,4.0,High Agreement
GDN0018,Dummy,Pause,42,2.0,High Agreement
GDN0018,Dummy,Pause,43,4.0,High Agreement
GDN0018,Dummy,Pause,44,30.0,Low Agreement
GDN0018,Dummy,Pause,45,0.0,High Agreement
GDN0018,Dummy,Pause,46,2.0,High Agreement
GDN0018,Dummy,Pause,47,4.0,High Agreement
GDN0018,Dummy,Pause,48,2.0,High Agreement
GDN0018,Dummy,Pause,49,0.0,High Agreement
GDN0018,Dummy,Pause,50,4.0,High Agreement
GDN0018,Dummy,Pause,51,2.0,High Agreement
GDN0018,Dummy,Pause,52,2.0,High Agreement
GDN0018,Dummy,Pause,53,6.0,Medium Agreement
GDN0018,Dummy,Pause,54,0.0,High Agreement
GDN0018,Dummy,Pause,55,2.0,High Agreement
GDN0018,Dummy,Pause,56,2.0,High Agreement
GDN0018,Dummy,Pause,57,2.0,High Agreement
GDN0018,Dummy,Pause,58,2.0,High Agreement
GDN0018,Dummy,Pause,59,2.0,High Agreement
GDN0018,Dummy,Pause,60,2.0,High Agreement
GDN0018,Dummy,Pause,61,28.0,Low Agreement
GDN0018,Dummy,TiltUp,0,4.0,High Agreement
GDN0018,Dummy,TiltUp,1,0.0,High Agreement
GDN0018,Dummy,TiltUp,2,0.0,High Agreement
GDN0018,Dummy,TiltUp,3,0.0,High Agreement
GDN0018,Dummy,TiltUp,4,0.0,High Agreement
GDN0018,Dummy,TiltUp,5,2.0,High Agreement
GDN0018,Dummy,TiltUp,6,0.0,High Agreement
GDN0018,Dummy,TiltUp,7,0.0,High Agreement
GDN0018,Dummy,TiltUp,8,4.0,High Agreement
GDN0018,Dummy,TiltUp,9,2.0,High Agreement
GDN0018,Dummy,TiltUp,10,0.0,High Agreement
GDN0018,Dummy,TiltUp,11,0.0,High Agreement
GDN0018,Dummy,TiltUp,12,8.0,Medium Agreement
GDN0018,Dummy,TiltUp,13,0.0,High Agreement
GDN0018,Dummy,TiltUp,14,0.0,High Agreement
GDN0018,Dummy,TiltUp,15,0.0,High Agreement
GDN0018,Dummy,TiltUp,16,0.0,High Agreement
GDN0018,Dummy,TiltUp,17,0.0,High Agreement
GDN0018,Dummy,TiltUp,18,0.0,High Agreement
GDN0018,Dummy,TiltUp,19,2.0,High Agreement
GDN0018,Dummy,TiltUp,20,0.0,High Agreement
GDN0018,Dummy,TiltUp,21,0.0,High Agreement
GDN0018,Dummy,TiltUp,22,0.0,High Agreement
GDN0018,Dummy,TiltUp,23,2.0,High Agreement
GDN0018,Dummy,TiltUp,25,2.0,High Agreement
GDN0018,Dummy,TiltUp,26,0.0,High Agreement
GDN0018,Dummy,TiltUp,27,2.0,High Agreement
GDN0018,Dummy,TiltUp,28,2.0,High Agreement
GDN0018,Dummy,TiltUp,29,4.0,High Agreement
GDN0018,Dummy,TiltUp,30,2.0,High Agreement
GDN0018,Dummy,TiltUp,31,2.0,High Agreement
GDN0018,Dummy,TiltUp,32,0.0,High Agreement
GDN0018,Dummy,TiltUp,33,4.0,High Agreement
GDN0018,Dummy,TiltUp,34,2.0,High Agreement
GDN0018,Dummy,TiltUp,35,2.0,High Agreement
GDN0018,Dummy,TiltUp,36,12.0,Low Agreement
GDN0018,Dummy,TiltUp,37,0.0,High Agreement
GDN0018,Dummy,TiltUp,38,4.0,High Agreement
GDN0018,Dummy,TiltUp,39,2.0,High Agreement
GDN0018,Dummy,TiltUp,40,0.0,High Agreement
GDN0018,Dummy,TiltUp,41,2.0,High Agreement
GDN0018,Dummy,TiltUp,42,0.0,High Agreement
GDN0018,Dummy,TiltUp,43,2.0,High Agreement
GDN0018,Dummy,TiltUp,44,4.0,High Agreement
GDN0018,Dummy,TiltUp,45,2.0,High Agreement
GDN0018,Dummy,TiltUp,46,4.0,High Agreement
GDN0018,Dummy,TiltUp,47,0.0,High Agreement
GDN0018,Dummy,TiltUp,48,4.0,High Agreement
GDN0018,Dummy,TiltUp,49,2.0,High Agreement
GDN0018,Dummy,TiltUp,50,2.0,High Agreement
GDN0018,Dummy,TiltUp,51,0.0,High Agreement
GDN0018,Dummy,TiltUp,52,2.0,High Agreement
GDN0018,Dummy,TiltUp,53,2.0,High Agreement
GDN0018,Dummy,TiltUp,54,4.0,High Agreement
GDN0018,Dummy,TiltUp,55,2.0,High Agreement
GDN0018,Dummy,TiltUp,56,0.0,High Agreement
GDN0018,Dummy,TiltUp,57,4.0,High Agreement
GDN0018,Dummy,TiltUp,58,0.0,High Agreement
GDN0018,Dummy,TiltUp,59,0.0,High Agreement
GDN0018,Dummy,TiltUp,60,2.0,High Agreement
GDN0018,Dummy,TiltUp,61,0.0,High Agreement
GDN0018,Dummy,TiltUp,62,0.0,High Agreement
GDN0018,Dummy,TiltUp,63,2.0,High Agreement
GDN0018,Dummy,TiltUp,64,2.0,High Agreement
GDN0018,Dummy,TiltUp,65,2.0,High Agreement
GDN0018,Dummy,TiltUp,66,2.0,High Agreement
GDN0018,Dummy,TiltUp,67,2.0,High Agreement
GDN0018,Dummy,TiltUp,68,2.0,High Agreement
GDN0018,Dummy,TiltUp,69,0.0,High Agreement
GDN0018,Dummy,TiltUp,70,0.0,High Agreement
GDN0018,Dummy,TiltUp,71,0.0,High Agreement
GDN0018,Dummy,TiltUp,72,4.0,High Agreement
GDN0018,Dummy,TiltUp,73,30.0,Low Agreement
GDN0018,Dummy,TiltUp,74,4.0,High Agreement
GDN0018,Dummy,TiltUp,75,2.0,High Agreement
GDN0018,Dummy,TiltUp,76,10.0,Medium Agreement
GDN0018,Dummy,TiltUp,77,6.0,Medium Agreement
GDN0018,Dummy,TiltUp,78,0.0,High Agreement
GDN0018,Dummy,TiltUp,79,6.0,Medium Agreement
GDN0018,Dummy,TiltUp,80,2.0,High Agreement
GDN0018,Dummy,TiltUp,81,2.0,High Agreement
GDN0018,Dummy,TiltUp,82,8.0,Medium Agreement
GDN0018,Dummy,TiltUp,83,4.0,High Agreement
GDN0018,Dummy,TiltUp,84,0.0,High Agreement
GDN0018,Dummy,TiltUp,85,2.0,High Agreement
GDN0018,Dummy,TiltUp,86,4.0,High Agreement
GDN0018,Dummy,TiltUp,87,0.0,High Agreement
GDN0018,Dummy,TiltUp,88,4.0,High Agreement
GDN0018,Dummy,TiltUp,90,0.0,High Agreement
GDN0018,Dummy,TiltUp,91,2.0,High Agreement
GDN0018,Dummy,TiltUp,92,2.0,High Agreement
GDN0018,Dummy,TiltUp,93,4.0,High Agreement
GDN0018,Dummy,TiltUp,94,0.0,High Agreement
GDN0018,Dummy,TiltUp,95,2.0,High Agreement
GDN0018,Dummy,TiltUp,96,4.0,High Agreement
GDN0018,Dummy,TiltUp,97,2.0,High Agreement
GDN0018,Dummy,Valsalva,0,0.0,High Agreement
GDN0018,Dummy,Valsalva,1,40.0,Low Agreement
GDN0018,Dummy,Valsalva,2,44.0,Low Agreement
GDN0018,Dummy,Valsalva,3,10.0,Medium Agreement
GDN0018,Dummy,Valsalva,4,8.0,Medium Agreement
GDN0018,Dummy,Valsalva,5,2.0,High Agreement
GDN0018,Dummy,Valsalva,6,4.0,High Agreement
GDN0018,Dummy,Valsalva,7,2.0,High Agreement
GDN0018,Dummy,Valsalva,8,2.0,High Agreement
GDN0018,Dummy,Valsalva,9,2.0,High Agreement
GDN0018,Dummy,Valsalva,10,12.0,Low Agreement
GDN0018,Dummy,Valsalva,11,4.0,High Agreement
GDN0018,Dummy,Valsalva,12,4.0,High Agreement
GDN0018,Dummy,Valsalva,13,2.0,High Agreement
GDN0018,Dummy,Valsalva,14,12.0,Low Agreement
GDN0018,Dummy,Valsalva,15,10.0,Medium Agreement
